,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
179,gp:AOqpTOHFYCCZZFlwit1joh3c8s8mI6feX2xzSJj0pEWZ8ZlafSFcyxV3DME5B_r0qFBYQYf-gr92DmqwclF9zA,Jen Lin,https://lh3.googleusercontent.com/a-/AOh14GhW6Iy50fR_ExfuBfRnKD0bxkV-JJOzjWWIv1nJCkY,"Confused, was trying to make a circle, wanted to change color, couldn't figure out what was going on (was it moving? Transparent because I messed with the color?  Did the back ground color change or did I toggle the move option?)",2,1,1.1.16,2017-05-13 08:36:31,,
180,gp:AOqpTOF-bZFPtTqs1XAYaiKjHe0odSZep_fSzGABlEtIGZVNJWSxG2RQlzGTfT6NvYPX0PJzG_gy4DwYzaPxiQ,Long Nguyen Xuan,https://lh3.googleusercontent.com/a-/AOh14Ghu8tjL-xMxon8ffTlLaOoyfU_h0EyKey4YVEyK8Q,"small and work like a charm for brush, but I can't add text easily, after input some text, it make me confused about how to insert another text box. Maybe a guide for every control in your app should help.",2,1,1.1.16,2017-01-02 21:24:53,,
181,gp:AOqpTOHAa16eyQQ7HIm9YJmgKwGgQObGU5eqshhxevPrHKGqZBDBzHSSFWncItQPBKTXSPm0uTgggpYoRGq7GA,Dave Suneyes,https://lh3.googleusercontent.com/-_qA4WCG3dlU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnyk7yPscur4t0UrdmC2uCPH1124w/photo.jpg,Amazing as paint BUT there is no EXTRACT! I mean the thing you selected and cropped out of a pic to put in another place!,4,1,1.1.16,2017-07-31 11:13:38,Use the stamp tool for that.,2018-09-27 20:19:51
182,gp:AOqpTOFu1DEa4mCqTmGM_SeUnia9gjmH5y3fp3amg55CFDo2TMqVGwrx0SPZyWGzM_eFiJQwFhyQWxkzOkWjBA,Arry The Manekinekomatta,https://lh3.googleusercontent.com/a-/AOh14Ghqpz2Gjv3YymdhwsyiX35D7jcwnUmdBVHJ1bQ8Vj4,Well i needed something to edit bases with (because im one of the most cancerous furries alive) and this dose the job 10 out of 10 would make lazy yiff with again,5,1,1.1.16,2017-03-22 22:19:50,,
183,gp:AOqpTOFJ7vJCtPU5qXsstOoqgf-p7zEBR1SSX_ej6Fo7VYFtEb8s0K1fPfVdEXsmD0dm9j67QqXT__w6OUCNfg,Barry Allen,https://lh3.googleusercontent.com/a-/AOh14Gi8Ggumn-749-auq-P0BknJExIXfpjRqHbrq6S47w,I WILL RATE THIS 5 STARS  IF YOU REPLY can you make it so you can import pics from online please and be able to crop them  Thanks for your time FROM: BARRY ALLEN  PS: NOT THE REAL ONE,1,1,1.1.16,2017-03-19 17:12:16,,
184,gp:AOqpTOGcoeqKyVs1LoVb4LcuEy5FocdTGxZv12jGfUe41bp5rlu2eUE_BaUXBWxu0v6CN_7cnho1xKMDCN5eFA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fighting everywhere just to do anything. No fundamental features such as simple area selection, copy, paste.",2,2,1.1.16,2016-10-21 10:03:12,,
185,gp:AOqpTOGPgJ9FXQjOBXqpR0Nx8xuAtsvmVOUzs-YFaTrfVKPEVs7p5IZe-10kOG1Q59FIPyQJsX61oshcInQNLQ,Sayan Das,https://lh3.googleusercontent.com/a-/AOh14Ggm21jhlq3zk3y0skJW2mkxLhsJmeWPssV2B5Rlf7Y,it's very nice. And it does'nts be angry with us when we make any mistake like our drawing teacher,5,8,1.1.16,2016-07-16 11:59:39,,
186,gp:AOqpTOHA2GxUo9d0wW3OM8q7zDhtaviEloPoR5zj9TEc8SJ_mPiXJcgbyBNcJLtwXcwon3l65R2adhCA20_Qjg,Tony Tran,https://lh3.googleusercontent.com/a-/AOh14Gj_5FRZX9kRXZl6loyHHhYPaTpe6CBxGRMzIVoW,I enjoy the alpha background a lot of these other painter app doesnt even have a visible alpha background. Needs more brush and air brush and canvas size!,5,1,1.1.16,2017-02-09 17:30:54,,
187,gp:AOqpTOFMeAHTkHV7DG_L2C2w3lDw6PoSiUSjqYj2vwUsYJ6PxYrrRAExsVTEo5trejOVd85fONUzukYRBPh-PQ,Tiffany McLeod,https://lh3.googleusercontent.com/a-/AOh14GijzCnuKBt5Vgopo1EyRAId8yMTfzhdkgRP2RV0Ag,"I like this app except for one problem. The square and circle tools don't work. You can add the shape, but once you switch to a different tool, the shape disappears from the canvas.",4,0,1.1.16,2017-10-05 20:37:08,You have to tap on it. Please try the new version.,2018-09-27 20:20:22
188,gp:AOqpTOE70BGQYK1XNjNipSSwzgctGw3h6vCSMJo3Vr59KWjkIHZbYMMD8ygwMEf1mg0tWT1-sxllUdqE1zthLQ,Ferdi Nand,https://lh3.googleusercontent.com/a-/AOh14GgU627CLkRgeH_Bn6qM1EOqsPH3ZP88mm021suTWA,Great drawing tool for kids and adults and educators - for beginners and pros. I like it and can recommend it. Thanks for that great work!,5,4,1.1.16,2016-07-14 21:58:21,,
189,gp:AOqpTOGZTSum_0ALcMXy37SKrHKPYNY1tLvYCT9oQtGmbpNVFuSF-XxE4WW_53ZTfRaRPXOEQdzYxPtF-Xrk9w,Nicholas Loh,https://lh3.googleusercontent.com/a-/AOh14GivTT1MzUCv5EqHPtyTUSQDtW2XTCDvQAogg1j96O4,Please add the box/circle draw without colour fill option or add box/circle in line tools.,5,4,1.1.16,2016-08-22 20:07:01,"Coming! Also, many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:01:58
190,gp:AOqpTOF_zI-UgsH4GVzoq9hynqXdTn6SLl3DqwauV1XiIaWGScXQieRCvziM40zpAUHCg-IzNpkqk-9CJ3akHA,ozkar kariaz,https://lh3.googleusercontent.com/a-/AOh14GjvqkSwvOOkwBbzI7sBTlD3B3GJLn4TCQcYUhZT,No maintains the original resolution when import an image and keep your copy,2,1,1.1.16,2016-08-14 10:43:18,,
191,gp:AOqpTOFkejcdlcPyevrR6G7bvsuIs3ybKqxH1Y6ISAlbpn-2r7wxgFX6R48rQglUUvPRlBh9m_tjKIvqzNkuFw,Brandon Price,https://lh3.googleusercontent.com/-2t3wJ3EzQSc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZQJEY1COZyZcEACCdOxWxrlOgVA/photo.jpg,For the people saying that text disappears you just need to tap it once you have it in the right spot.,5,0,1.1.16,2017-10-30 21:27:17,,
192,gp:AOqpTOG_R-wuQI6-5ud1ORCtkvs6dGAylCQeSXw5pN5uZpb480GTGJrtMCE6YauOuDZWjeJEg_E58CaMWzsoSQ,Tor Daman,https://lh3.googleusercontent.com/a-/AOh14Gj8DsdlMrAOXotfAHGsbv38jOTgxUSknGkzescgnQ,"This is a great free app with no in-app purchases. The only improvement I can find is a place to save your favourite colours when you find them, but otherwise is a great small app to download.",4,0,1.1.16,2016-11-22 17:48:06,,
193,gp:AOqpTOGaIgNAnvRju-bB3nqctpPMh8Q3PScdiZrCFPdfMQYZjxWY2Whhnxbr-slWFHFZgmG-4fXEhKoDcobbqA,second acc,https://lh3.googleusercontent.com/a-/AOh14GjVxeAAayJm6WcxcFMwPQmEESGaT0u-1ar5_CIE,Some glitches but still all games have them,4,1,1.1.16,2016-08-04 11:39:38,,
194,gp:AOqpTOGy0uXEtPhyLDiUSpn2WPKbbIfkbmeS4m5iFevoGtwlWAxJerzAVXHNnP11_xiBTpuIV8rr_-uWePTXGg,Dave Reeves,https://lh3.googleusercontent.com/a-/AOh14GhKibEB00ORU5xN103w51R3Zo_IvqzNNAjjeBL2,"The interface is easy to work with. Though when adding shapes and text to images, there is no confirmation to place said text or shape. So when selecting another tool, said image or shape will be removed for the next tool.",3,0,1.1.16,2017-03-02 02:11:44,Press on the shape to add it.,2018-09-27 20:26:52
195,gp:AOqpTOF-ZuN2rlq9vEaxTD8b1oCZb5JGfTMj4hLr-T91_x2gw9sJ0QauN2M8o3_96PAyistA8e59HDC5kY3pqQ,Minion Shadic The Hedgehog Minion Canon Banana,https://lh3.googleusercontent.com/a-/AOh14GjxpxYjSfrIbj1Bg6amMnowdeK_BtvUwN6kbyqBxg,Everytime I put a pic it keeps glitches out plz fic it now,3,0,1.1.16,2017-11-16 10:32:36,,
196,gp:AOqpTOEOnLnQiNaKlIr71lsXob8v5gq7CdcLE0jLT9TCeMwI-1QqlfG2400arrlz5NtClm-GpvZHS_KN_UE_mA,Owo Owo,https://lh3.googleusercontent.com/a-/AOh14GjiLbfc9gk4TNmbe5RbPN-JuMe3l2G171fVebOxrw,Can we add this app our photos at our own gallery because it's kinda too hard if we need to do it again please to make it more easier to make games,4,0,1.1.16,2017-09-07 07:44:28,,
197,gp:AOqpTOEHz9IDxUwj0FAKBn8geBnR-DQV-ENdYcBAeVi4rlOtKsuNUoS4kCrC82qjQMh5yQpBgNcnh9iee_t4eA,William McWills,https://lh3.googleusercontent.com/a-/AOh14GhJDxgbUzpIUN7zWMYWeElytmnyOyt93erkrqZd0w,Dank prince wich is me says its best ever,5,0,1.1.16,2017-09-21 02:49:32,,
198,gp:AOqpTOG-J6mCEsZ3M6jbSlfgCrfmyadjOn_CmLjgAyDsJlcgMv2mRUneMs7la9HYc8cnk2LkguzhjiOFu92tPw,Jose Cardiel,https://lh3.googleusercontent.com/-EP4FuZS7iXI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclc5PcLBMRD9cD1ZESJaoOwqJBm3w/photo.jpg,It is ok but I can't get something s to work:/,3,0,1.1.16,2017-03-15 01:40:31,,
199,gp:AOqpTOFhvnYwBHKTYmA61-3npLymfgGq5lJChHZ8xZfKV1U-K_u8H-WWh81DUJrrTGqiv12L_4Cw4bpsegQYVg,Mahban // Trashy Fangirl,https://lh3.googleusercontent.com/a-/AOh14Gj-a-YgMWBrH_0S6ds1MMefStAqsYuMVp1r6VtCdQ,Just... Add layers... Plz... And try to let us have more than 3 layers and make us pay. It's a wonderful app other than that. Hope this helped! ^•^,3,0,1.1.16,2017-01-20 21:39:36,"Layers coming soon, more than 3, and app will remain free forever and without ads. It's a non profit project run by pro bono volunteers. Please rate highly...",2017-01-21 19:03:30
200,gp:AOqpTOHoSWzD1RKW2UHzym3Xd1wyOAKuBmQ5GkJ7KEcGaUnHeaLhpf2ws2IOwKG509z4YLOCZy6eFI76P9WG8w,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's Really Easy To Use And I Can Use It For My Games I Make,5,1,1.1.16,2016-08-02 23:45:18,,
201,gp:AOqpTOErgf4u2JtqUmmg3gZxjN_8Cjs8KR3k7WLd7vdOexqt85jytfP4PpzBNp2PmVjbzzvokZ-e7LfRsoFQkQ,Gothic Artist,https://lh3.googleusercontent.com/a-/AOh14GgWOhzLP10T1iko-EWabHWXIIi7AH9tTz1J9V8xSA,I  can do eny thing eny time ecsept at school,5,2,1.1.16,2016-08-04 22:47:39,,
202,gp:AOqpTOHUc8sNMiQ7p8HQwsmsiIEGx74_HkiSzGqU97Eula1q7vxyAuGMdjhOx5OArTH-CVoYg6nF-9TttY6X4A,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Stupid,you...whatever I HATE IT 1STAR",1,0,1.1.16,2017-10-21 23:54:49,,
203,gp:AOqpTOGWh1GaCJXAkvc7s_rH7gMpNK1mD0Ap9DpbjwBZMyxrqC6cLC5c0j5t2xQkdj2pZJb9yUX6PIHqoEv_7A,GC3,https://lh3.googleusercontent.com/a-/AOh14GhVM0iTKJ6Z9z_WPAKcZ43x2xQP34vZph0vVqu_pQ,Good but it crashes loads eg: when you fill a yellow object yellow it crashes,4,0,1.1.16,2017-03-20 09:40:51,,
204,gp:AOqpTOGzj669QMq8LjFHJoThgstnabHtamYkGQ7f7a1kY0ddTi8tAZfvqbJ4DLSIlaJ9gu0RpXdt0sW8ortv6w,Ayan Datta,https://lh3.googleusercontent.com/a-/AOh14GjHMOw2HB8MYi_PYYC4fxTk1Vgs396ToxFtdkYaiQ,Add options to add shapes like MS Paint and Add in image open menu and edit menu,4,2,1.1.16,2016-07-17 10:38:21,,
205,gp:AOqpTOGJwrQQUkYYBgIEpfb6v102Zb2sF0vfKITqBF3wnkp8gNNGn4UwyGHINb2AV2-g678eBWVLQD--_3XisA,sachet chanchawat,https://lh3.googleusercontent.com/a-/AOh14Gg1TLT500N-MFP9xD896gABPrr9O3DLVjW6cFeI5A,better to other very near to be the best fix the bug... when i import a pic.. i want to crop a part of that pic and pate it on the image on which i am working,3,0,1.1.16,2017-05-08 23:05:32,,
206,gp:AOqpTOGV--8tGfv4150Q2I31CXnuMoN6M3z1JpoYhTMyqMf7jI54zgx-TgssUDO5mZA4EIcPJrmz0Td-Azq9Fg,Lopuny 02,https://lh3.googleusercontent.com/a-/AOh14GhMLfx5yF9yr4ikj6n0LGkwQ2YKl-x51bg2HT4v1KM,It's almost exactly like Ms paint but it's a lot easier to use. Comparable to flipaclip for drawing but PLEASEEE PUT LAYERS,4,0,1.1.16,2017-08-24 22:37:42,Layers are now included.,2018-09-27 20:19:22
207,gp:AOqpTOGbadQHxNLI6zlGBopiogudNIGdl2tQVlOFCiN0hm8pYoGcXxaVHrd_Gy7uSgnrherzBkP0ERKZvuAbtw,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love the app, did exactly what I was looking for. Thanks for making it ad free, keep up the good work!",5,0,1.1.16,2016-10-12 18:13:59,,
208,gp:AOqpTOHM0l81JNMNzJYoGCOMCfOVYYu4kxyFedOcCxx7RaMwkRZmtxFZwuwDBQ5PQkT91DK2drGvlNvgoE9kKw,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I give 5 does if you can add rectangle square and other shapes without fill colour,4,0,1.1.16,2017-11-13 15:32:32,,
209,gp:AOqpTOH-ThwtEXzrrQfPTX8lpfskVjnWfW9r49RA4mJARvzwBcfSVmZsM8lVAaINN4vIHbQ_O4GLumBm5D5Zpg,Jorge Merino,https://lh3.googleusercontent.com/a-/AOh14Gj3bIQ2S2p6wK7QO7hUHeVIN3WKjHAbobmUZlmhGA,Perfect to cut and paste your friends faces. Could be improved but it's ok,5,0,1.1.16,2016-11-15 08:40:18,,
210,gp:AOqpTOEO5ukqFO0otn04WurxXKwZAcF6fIDQxrrtlIlaAaxNIEZv3YTap-rLAc0bk4ncvtf5FQLpbnhmDq4Oow,Sara Walsh,https://lh3.googleusercontent.com/-F2i0ugT43oo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckDmtTT21HAhX9WG7w-OgyXYkZ4Cg/photo.jpg,"I love the app, but it frequently freezes.",2,1,1.1.16,2017-09-17 09:56:27,Please try the new version.,2018-09-27 20:28:21
211,gp:AOqpTOFMrcdk5GS4GicYry31vJsp7Kut3lA8U3kbH_IITLvR5ROgkJeekBkEiRD5LF26EPLhiphD8rW6DdboUA,kid,https://lh3.googleusercontent.com/a-/AOh14GgCBzr3tG2Qf1A7UjAYd56YYU51PhvxO4T7lT7wgg,It's ok. Just need a curve tool with the lines,3,0,1.1.16,2017-08-11 06:10:09,,
212,gp:AOqpTOEjEok0bw9QG478CFDEcOzEQozOPMUHzD6FAvyZOQPBDoc0EsTzMibqZOZY6snNNOm-Y4dEJIpGNynX2A,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'd like to see your app at f-droid, too.",5,0,1.1.16,2017-06-20 00:50:07,,
213,gp:AOqpTOGmZ9UcPKL3Qysj6X0oaGVBtfeg64AtSqgzy7CCgjknenhycD8KRok05Ry_EtvioAWcskFUzgPNioek3A,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Like the idea! Miss select,copy  paste",3,0,1.1.16,2017-03-27 22:27:24,Use the stamp tool.,2018-09-27 20:26:18
214,gp:AOqpTOEtdmcCQ4XsC4KeewbCgXyRfY0rqn-9O63WHlRYHIDG0MDtmof7qLQyW9Ow_vO-sjwaSIdX8hNjWiDEHw,x Kit Kat x,https://lh3.googleusercontent.com/a-/AOh14GisDMA0BQi5Zjun2NUAqmedJw8igjT-OUeERYc6Pw,I think they should inprove,2,1,1.1.16,2017-10-15 12:49:13,,
215,gp:AOqpTOEei9Feu9_aD59HuTR63TIwbud4IeeGpkE2R7mp96kb8aLgkG-VVt-CJM_R6xyGzRZlgwHrYhRSfqUXTQ,Kumkum Jain,https://lh3.googleusercontent.com/a-/AOh14GhNb3Pr201C9ke3JT0rY77jbMuhrDE4zgwVJkFLUw,I need  a howto fr basics,4,0,1.1.16,2017-04-03 10:14:04,,
216,gp:AOqpTOGKY_EywqXGUsP5HMxiXtUtJ5OxbyZgDoquNde7iH0vWWeIS2w9prmL-ZYJpVvJdthz7h5eDw0U2z9K0w,88dearest,https://lh3.googleusercontent.com/a-/AOh14Ghuab5iiWoyyXyMqQhGW5-cFONaZZcKBzP5DtbZbA,Oh yeah harder baby      AAHAHAAAHAHAHAAAAAAAHHHHHAH,5,0,1.1.16,2017-07-18 03:18:54,,
217,gp:AOqpTOEPtGw4IDE7MUVSpvyo7JDkBoEm-BqEH4y2A0mWsm1NmClTvx9WOaJAWC2gbzq1VhUYYW-F2OL2TmiD8g,Khloe Barrows,https://lh3.googleusercontent.com/a-/AOh14Gi5Vl9m2B2oP7BfhJ7TL_Ad5yyVzvM3cignIwZorQ,I use pocket code to make games so I think this app is beryl useful,5,0,1.1.16,2017-05-03 03:13:00,,
218,gp:AOqpTOG3sxPmwbBvc0jh8T6DsXWAuH4nMFFMNUDVOAkBuqWrg4BHQDChC6jhBoZqtfhWR7THNYQ1ydilxNW7oA,Brian Allyn,https://lh3.googleusercontent.com/-8f2PyT1MNaw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmG438z0VKNVZfb1q6iJfZ1_A2D0A/photo.jpg,Not User Friendly,1,0,1.1.16,2017-11-06 20:33:47,,
219,gp:AOqpTOFmo9lJYNFXzpFJF0_j9X9evkBGAgOC7gukzmk39FajjxdmGtpwTTpW9ALvr4vcTzH9y_SCZChrEtRoaQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I need this to create a game,5,0,1.1.16,2017-02-07 12:03:38,,
220,gp:AOqpTOGJoDJXxVT4Elj0q00Bwivdf-kzvqalwlcsWGCMz1HS5-ppKNuaevGFrvq1TUZXEn3yoHh5Hohxqy0LTg,Marcus Meek,https://lh3.googleusercontent.com/a-/AOh14GjBxLGPOEoZS0kwqo-CTBRcU527972PXykbcmBHig,"Good, but it crashes sometimes.",3,0,1.1.16,2017-07-27 06:59:32,http://translate.catrobat.org/,2018-09-27 20:24:37
221,gp:AOqpTOGqoPio1dD3Xuuy_oX8RBuXHfZS6y7NPQGoCyCg2va3iRxJpeEY6EU70JZsItbjiGVko6MPrNU5NbsnmQ,Juhász-B. Kincső,https://lh3.googleusercontent.com/a-/AOh14Gi3fVEeCvhaFrZATSXYpvVIDJfQyO9ZOzkU9K6LYw,You can draw circles&stuff.,5,0,1.1.16,2017-03-31 01:08:45,,
222,gp:AOqpTOHA5miQHMo12YRhK9yCIzOxtLknPrsB_-kcDjXiaQTJ15aLj1e7MoS7c_O0iAENFyyb2aV1tt2IJkhdtw,wholesome howell,https://lh3.googleusercontent.com/a-/AOh14GiTjjhxQAHeWr01oSZQEtKfIHOfscLk3wEDqKs-rUQ,i use it for all my edits and such; truly a phenomenal app!,5,0,1.1.16,2017-04-06 05:18:22,,
223,gp:AOqpTOFohzrukA2m7aG1u3EnUc7gKIKUpNPdCWzeh5lSD2kRiLtmy1ePr8XDreDVZWMH-HFN_dcQBuWld4BuQg,Hi there!,https://lh3.googleusercontent.com/a-/AOh14Gh1SF_HTm028PCBKRgPMOcrAo-1Bp2UVyYQlLhqgQ,Nice to see im not the only one that hates this app,1,0,1.1.16,2017-11-09 22:10:29,,
224,gp:AOqpTOGX1mJmleE07scdpkkRx5LwnFaOg4ktkMMHPQ8EwAtIVcmscNgu3Q6lQzcgd_brrW6ib4ezi7nr4NCtpg,Raghavendra M,https://lh3.googleusercontent.com/-FtlaSbiBf8Y/AAAAAAAAAAI/AAAAAAAAE3I/AMZuucmWz7LJSqMo-vCzgMHqLlK1Hu35Sw/photo.jpg,Very nice app,5,2,1.1.16,2016-08-17 09:19:10,,
225,gp:AOqpTOFDB25fXWxbe-ZwJROev-Bzo7vAu0RNk5qUpjubXwdisH_QRD-HZztUQxXjzIlAP01XCNGw7-Rz-wCOwA,scott mckay,https://lh3.googleusercontent.com/a-/AOh14Gho9Ja_chj99Oe2bQDa5-Dr8K9lpsjTjyhAspas,awesome painting program.  easy to use - Scott,5,0,1.1.16,2016-11-05 22:30:27,,
226,gp:AOqpTOG10o8chXZ0-o1BfcdE1p8E6Wb0WXVQfUsT3V0Cpdt2gWu-gJnDKGL4HZWhw5CLDxkNqFM5oxphsfQA4g,DisabledMallis,https://lh3.googleusercontent.com/a-/AOh14Ghp-EHq5AniIS64JvcHX9Ii2eA9EUtXfgpoeN32tg,Hmm... seems a lot like Xgimp.. 😒,1,0,1.1.16,2017-07-20 08:49:11,,
227,gp:AOqpTOHI_u3unBZCSaNoHOc540fggqP4-n4SRArv0CByfizZgWl3Ro0pdXQ8BroC2spfE951l57GxUyxUDd76A,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's amazing .Simple perfect,5,0,1.1.16,2017-01-08 20:20:40,,
228,gp:AOqpTOF7Zgq2WB3kpYFe59wfCSTJLVGFIan-tJM8O0RGrbWBUFLto57-Q9AK4an-E9_MsTWd6T28nN9KVw5LWw,Aditya Dessai,https://lh3.googleusercontent.com/a-/AOh14GhABin6XjC5G9OkClbnQL6AIPGcaIKhYKkCk5JHRQ,Good app. Has the features of ms paint,5,0,1.1.16,2017-09-12 08:52:12,,
229,gp:AOqpTOGpOtOkFRFaiac00wzUQoCbYO88kHySBSP6bYl60L5FbUkoNtt8FvOaVNlIOHHB5rhH_EaCO7RctNPTpQ,Shaem Libo-on,https://lh3.googleusercontent.com/a-/AOh14GgPIH3FtTwnoUJQ4B8YaULJW_piDW7HyQf6Ebe4,Awesome I think this is good to make comics,5,0,1.1.16,2017-05-09 13:20:34,,
230,gp:AOqpTOEYFUQccMBgu8I-4UkuFtfPaBDHGsh-kYizhHnAMAQP_woJkF16slf39ZTTFc-xRgqFv2IZYU6jvRoGNA,Michael Stephens,https://lh3.googleusercontent.com/a-/AOh14Gg_2FDnz_FxcZvmyU8vHAbLx1KN79Kktsmxxl7mAyw,At last only useful features.,5,0,1.1.16,2017-10-07 12:06:53,,
231,gp:AOqpTOEYOBAXpU64YzI2ZucM5T-2Mv-I8SAcnCpV7_lgN6Pyn1cRbXwfPbQf_FBTgiegO4IiE-Bb-0bC5pBxyQ,Andrew tackett,https://lh3.googleusercontent.com/-0CBQ8mV2tlw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmjUBYjdsQpiMZTiOLfvsvJrF039g/photo.jpg,I like it,5,0,1.1.16,2017-11-23 02:24:22,,
232,gp:AOqpTOH0UI6X7cdpqfP_YqMwlHFU-o5lciS6ifqxMIjaEiNCdyEN5UaanvK_Yd9HEHT3LjQui07g-MjtuViw7A,Manan Sikka,https://lh3.googleusercontent.com/a-/AOh14GgDTQj-3AGGEaHW1jXocfDV38no8NYCTSh0qZZkqw,Lags.,4,0,1.1.16,2017-07-15 12:10:52,Please try the new version.,2018-09-27 20:20:01
233,gp:AOqpTOGGEF9e57BNAX1F9jhMDouh0L88njRJwPkbQMbn2MPz6jGzVLY-7XELSLMroeueZp2IzHF9mR3QeqUqoQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works just right,5,0,1.1.16,2017-01-26 14:55:06,"Now available, via old ""crop"" tool, now ""change size"". Also, many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:07:28
234,gp:AOqpTOFLq1fIESs1sjnofjuj7UDU39CTaGUhplIaNu2hQw4-ewhWmKxrL2c9LD1QJz6RDx7zgQfKv4UxkkrDlw,RAVI RAJ,https://lh3.googleusercontent.com/a-/AOh14Gg_Npv90DChQwFoqmnZqBES99tlm23Qd04DZ9J1bw,Keep it up guys,5,0,1.1.16,2017-01-23 13:43:53,,
235,gp:AOqpTOHk4OtZiAPktju9-Yt9ZR_LAVoFFeDEFHL5ndqxtq_OULjiWR9zctmSS6Kr-n484uaA8KMMF0FNWspbVg,Faze Purp,https://lh3.googleusercontent.com/a-/AOh14GhjLT3JJ9739U-koBfvsTJZnhHkJZ9EhZLGXXkUiA,Excellent work team,5,0,1.1.16,2017-11-26 06:37:47,,
236,gp:AOqpTOHvajwYotsxFHuQ85SxCqKsaePdlT-Rq_3WgkPnx3NZ9tg-abemEh2aHAYuaV04-6LMdzJdpdOloymT7A,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very simple & useful,5,0,1.1.16,2017-10-21 16:07:31,,
237,gp:AOqpTOHqutsuSQT3uy2DONvF_fheX3KzRPWJmVMgE3WJ0hbP0SWQenG_0Ztr55ik751xUOkX5tY1xrs9uKL4iA,# BEADOER,https://lh3.googleusercontent.com/a-/AOh14GjaFyuaa6ioBTQlq6mExBfOcUWCXhHALtGB6SQORw,THATS ALL🔯🔯🔯🔯🔯,5,0,1.1.16,2016-12-29 17:27:37,,
238,gp:AOqpTOHEBBm1yrTrPSPtlJQJHsKznNYZd5sbY67GXmLKsy1h6tj__shpK6H3s1Pba2csmvlzEleZwrZZCMkC1g,vijay parmar,https://lh3.googleusercontent.com/a-/AOh14Gga72X2ZGeZEwCpLAo2Nf6HRGfud-jVnBK_1e43,love this app,5,0,1.1.16,2017-06-03 07:14:08,,
239,gp:AOqpTOHXwD_BL0kU1AHLVukeSNGvH-SDrieQ-_CKYQda_cBWA0s-fx_LU5pNL1rBtW4JCJ-LpIbgoXPddXeE_Q,superebowserlog bowser log,https://lh3.googleusercontent.com/a-/AOh14GilHe297ZemrtUJWekwApmw0NllwhxgBBFgFScsYA,This is awesome,5,0,1.1.16,2017-05-14 16:50:34,,
